fdid,path,status,error,detail,chunked,skel,n_vertices,n_bones,n_sequences,n_skins,n_lod_skins,n_particles,checks_failed
199163,world/generic/orc/passive doodads/hammocks/hammock04.m2,ok,,,1,0,271,1,9,1,0,0,
199166,world/generic/orc/passive doodads/hangingbones/orchangingbones01.m2,ok,,,1,0,373,10,1,1,0,0,
199167,world/generic/orc/passive doodads/hangingbones/orchangingbones02.m2,ok,,,1,0,362,9,1,1,0,0,
199168,world/generic/orc/passive doodads/hangingbones/orchangingbones03.m2,ok,,,1,0,367,8,1,1,0,0,
199169,world/generic/orc/passive doodads/hangingbones/orchangingbones04.m2,ok,,,1,0,245,9,1,1,0,0,
199173,world/generic/orc/passive doodads/hordebanners/hordebanner01.m2,ok,,,1,0,151,3,1,1,0,0,
199174,world/generic/orc/passive doodads/hordebanners/hordebanner02.m2,ok,,,1,0,251,15,1,1,0,0,
199175,world/generic/orc/passive doodads/hordebanners/hordebanner03.m2,ok,,,1,0,194,17,1,1,0,0,
199176,world/generic/orc/passive doodads/hordebanners/hordebanner04.m2,ok,,,1,0,215,10,1,1,0,0,
199179,world/generic/orc/passive doodads/jars/jarorc01.m2,ok,,,1,0,19,1,9,1,0,0,
199180,world/generic/orc/passive doodads/jars/jarorc02.m2,ok,,,1,0,19,2,9,1,0,0,
199181,world/generic/orc/passive doodads/jars/jarorc03.m2,ok,,,1,0,19,1,9,1,0,0,
199182,world/generic/orc/passive doodads/jars/jarorc04.m2,ok,,,1,0,31,1,9,1,0,0,
199183,world/generic/orc/passive doodads/jars/jarorc05.m2,ok,,,1,0,38,1,9,1,0,0,
199184,world/generic/orc/passive doodads/jars/jarorc06.m2,ok,,,1,0,38,1,9,1,0,0,
199191,world/generic/orc/passive doodads/jugs/orcjug01.m2,ok,,,1,0,84,1,1,1,0,0,
199192,world/generic/orc/passive doodads/jugs/orcjug02.m2,ok,,,1,0,78,2,1,1,0,0,
199195,world/generic/orc/passive doodads/kodowagon/kodowagon.m2,ok,,,1,0,1311,1,1,1,0,0,
199196,world/generic/orc/passive doodads/lampposts/orcbrazier_lightpostbarrens.m2,ok,,,1,0,294,4,1,1,0,2,
199197,world/generic/orc/passive doodads/lampposts/orcbrazierlamppost01.m2,ok,,,1,0,294,4,1,1,0,2,
199198,world/generic/orc/passive doodads/lampposts/orcbrazierstreetlamp.m2,ok,,,1,0,348,5,1,1,0,3,
199201,world/generic/orc/passive doodads/lanterns/orchanginglantern.m2,ok,,,1,0,275,3,1,1,0,1,
199203,world/generic/orc/passive doodads/meatracks/rawmeatrack01.m2,ok,,,1,0,234,4,1,1,0,0,
199205,world/generic/orc/passive doodads/meatracks/smokedmeatrack01.m2,ok,,,1,0,195,3,1,1,0,1,
199207,world/generic/orc/passive doodads/mugs/orcmug01.m2,ok,,,1,0,128,1,1,1,0,0,
199208,world/generic/orc/passive doodads/orcbellows/orcbellow.m2,ok,,,1,0,407,12,1,1,0,2,
199209,world/generic/orc/passive doodads/orcfence/orcfence.m2,ok,,,1,0,65,1,1,1,0,0,
199210,world/generic/orc/passive doodads/orcfence/orcfencepost.m2,ok,,,1,0,25,1,1,1,0,0,
199211,world/generic/orc/passive doodads/pinata/quillboarpinata.m2,ok,,,1,0,211,1,27,1,0,0,
199212,world/generic/orc/passive doodads/pitchers/orcpitcher01.m2,ok,,,1,0,124,1,1,1,0,0,
199215,world/generic/orc/passive doodads/plants/wailingfern06.m2,ok,,,1,0,16,1,1,1,0,0,
199217,world/generic/orc/passive doodads/plants/wailingplant01.m2,ok,,,1,0,113,1,1,1,0,0,
199218,world/generic/orc/passive doodads/plants/wailingplant02.m2,ok,,,1,0,44,1,1,1,0,0,
199220,world/generic/orc/passive doodads/plants/wailingplantpurple01.m2,ok,,,1,0,56,1,1,1,0,0,
199222,world/generic/orc/passive doodads/raptoreggs/wailingcavernsraptoreggs01.m2,ok,,,1,0,75,1,1,1,0,0,
199223,world/generic/orc/passive doodads/raptoreggs/wailingcavernsraptoreggs02.m2,ok,,,1,0,34,1,1,1,0,0,
199224,world/generic/orc/passive doodads/raptoreggs/wailingcavernsraptoreggs03.m2,ok,,,1,0,34,1,1,1,0,0,
199225,world/generic/orc/passive doodads/raptoreggs/wailingcavernsraptoreggs04.m2,ok,,,1,0,160,1,1,1,0,0,
199226,world/generic/orc/passive doodads/raptornests/wailingcavernsraptornest01.m2,ok,,,1,0,153,1,1,1,0,0,
199227,world/generic/orc/passive doodads/raptornests/wailingcavernsraptornest02.m2,ok,,,1,0,34,1,1,1,0,0,
199229,world/generic/orc/passive doodads/rickshaw/rickshaw.m2,ok,,,1,0,561,1,1,1,0,0,
199231,world/generic/orc/passive doodads/roasts/roastboar.m2,ok,,,1,0,427,1,10,1,0,0,
199234,world/generic/orc/passive doodads/roasts/roasttallstrider01.m2,ok,,,1,0,245,1,10,1,0,0,
199235,world/generic/orc/passive doodads/roasts/roasttallstrider02.m2,ok,,,1,0,313,1,10,1,0,0,
199239,world/generic/orc/passive doodads/rugs/centaurrug01.m2,ok,,,1,0,109,1,1,1,0,0,
199241,world/generic/orc/passive doodads/rugs/furrug01.m2,ok,,,1,0,37,1,1,1,0,0,
199242,world/generic/orc/passive doodads/rugs/kotoskinrug01.m2,ok,,,1,0,42,1,1,1,0,0,
199243,world/generic/orc/passive doodads/saddles/direwolfsaddle.m2,ok,,,1,0,110,1,1,1,0,0,
199245,world/generic/orc/passive doodads/saddles/tallstridersaddle.m2,ok,,,1,0,106,1,1,1,0,0,
199247,world/generic/orc/passive doodads/saddles/wyvernsaddle.m2,ok,,,1,0,99,1,9,1,0,0,
199250,world/generic/orc/passive doodads/shields/orcshield01.m2,ok,,,1,0,47,1,1,1,0,0,
199252,world/generic/orc/passive doodads/shields/orcshield02.m2,ok,,,1,0,108,1,1,1,0,0,
199254,world/generic/orc/passive doodads/shields/orcshield03.m2,ok,,,1,0,38,1,1,1,0,0,
199257,world/generic/orc/passive doodads/signposts/orcsignpost01.m2,ok,,,1,0,36,1,1,1,0,0,
199258,world/generic/orc/passive doodads/signposts/orcsignpost02.m2,ok,,,1,0,36,1,1,1,0,0,
199259,world/generic/orc/passive doodads/signposts/orcsignpost03.m2,ok,,,1,0,147,1,1,1,0,0,
199260,world/generic/orc/passive doodads/signposts/orcsignpostpointer01.m2,ok,,,1,0,22,1,1,1,0,0,
199261,world/generic/orc/passive doodads/signposts/orcsignpostpointer02.m2,ok,,,1,0,22,1,1,1,0,0,
199262,world/generic/orc/passive doodads/signposts/orcsignpostpointer03.m2,ok,,,1,0,63,1,1,1,0,0,
199263,world/generic/orc/passive doodads/signs/orcsign_alchemist.m2,ok,,,1,0,384,1,1,1,0,0,
199266,world/generic/orc/passive doodads/signs/orcsign_armory.m2,ok,,,1,0,294,1,1,1,0,0,
199267,world/generic/orc/passive doodads/signs/orcsign_axes.m2,ok,,,1,0,294,1,1,1,0,0,
199269,world/generic/orc/passive doodads/signs/orcsign_bags.m2,ok,,,1,0,294,1,1,1,0,0,
199271,world/generic/orc/passive doodads/signs/orcsign_bank.m2,ok,,,1,0,294,1,1,1,0,0,
199273,world/generic/orc/passive doodads/signs/orcsign_blacksmith.m2,ok,,,1,0,384,1,1,1,0,0,
199275,world/generic/orc/passive doodads/signs/orcsign_bows.m2,ok,,,1,0,294,1,1,1,0,0,
199277,world/generic/orc/passive doodads/signs/orcsign_bread.m2,ok,,,1,0,294,1,1,1,0,0,
199279,world/generic/orc/passive doodads/signs/orcsign_cartography.m2,ok,,,1,0,294,1,1,1,0,0,
199281,world/generic/orc/passive doodads/signs/orcsign_cheese.m2,ok,,,1,0,294,1,1,1,0,0,
199283,world/generic/orc/passive doodads/signs/orcsign_clotharmor.m2,ok,,,1,0,294,1,1,1,0,0,
199285,world/generic/orc/passive doodads/signs/orcsign_cooking.m2,ok,,,1,0,294,1,1,1,0,0,
199287,world/generic/orc/passive doodads/signs/orcsign_daggers.m2,ok,,,1,0,294,1,1,1,0,0,
199289,world/generic/orc/passive doodads/signs/orcsign_drinks.m2,ok,,,1,0,294,1,1,1,0,0,
199291,world/generic/orc/passive doodads/signs/orcsign_enchanting.m2,ok,,,1,0,294,1,1,1,0,0,
199293,world/generic/orc/passive doodads/signs/orcsign_engineering.m2,ok,,,1,0,294,1,1,1,0,0,
199295,world/generic/orc/passive doodads/signs/orcsign_firstaid.m2,ok,,,1,0,294,1,1,1,0,0,
199297,world/generic/orc/passive doodads/signs/orcsign_fishing.m2,ok,,,1,0,294,1,1,1,0,0,
199299,world/generic/orc/passive doodads/signs/orcsign_fletcher.m2,ok,,,1,0,294,1,1,1,0,0,
199301,world/generic/orc/passive doodads/signs/orcsign_food.m2,ok,,,1,0,294,1,1,1,0,0,
199303,world/generic/orc/passive doodads/signs/orcsign_general.m2,ok,,,1,0,294,1,1,1,0,0,
199305,world/generic/orc/passive doodads/signs/orcsign_guns.m2,ok,,,1,0,294,1,1,1,0,0,
199307,world/generic/orc/passive doodads/signs/orcsign_herbalist.m2,ok,,,1,0,384,1,1,1,0,0,
199309,world/generic/orc/passive doodads/signs/orcsign_inscribing.m2,ok,,,1,0,294,1,1,1,0,0,
199311,world/generic/orc/passive doodads/signs/orcsign_leatherarmor.m2,ok,,,1,0,294,1,1,1,0,0,
199313,world/generic/orc/passive doodads/signs/orcsign_lockpicking.m2,ok,,,1,0,294,1,1,1,0,0,
199315,world/generic/orc/passive doodads/signs/orcsign_maces.m2,ok,,,1,0,294,1,1,1,0,0,
199317,world/generic/orc/passive doodads/signs/orcsign_magicshop.m2,ok,,,1,0,384,1,1,1,0,0,
199319,world/generic/orc/passive doodads/signs/orcsign_mailarmor.m2,ok,,,1,0,294,1,1,1,0,0,
199320,world/generic/orc/passive doodads/signs/orcsign_meat.m2,ok,,,1,0,294,1,1,1,0,0,
199322,world/generic/orc/passive doodads/signs/orcsign_mining.m2,ok,,,1,0,294,1,1,1,0,0,
199324,world/generic/orc/passive doodads/signs/orcsign_misc.m2,ok,,,1,0,384,1,1,1,0,0,
199326,world/generic/orc/passive doodads/signs/orcsign_poisons.m2,ok,,,1,0,384,1,1,1,0,0,
199327,world/generic/orc/passive doodads/signs/orcsign_shields.m2,ok,,,1,0,384,1,1,1,0,0,
199329,world/generic/orc/passive doodads/signs/orcsign_staves.m2,ok,,,1,0,384,1,1,1,0,0,
199331,world/generic/orc/passive doodads/signs/orcsign_swords.m2,ok,,,1,0,384,1,1,1,0,0,
199333,world/generic/orc/passive doodads/signs/orcsign_tabard.m2,ok,,,1,0,384,1,1,1,0,0,
199335,world/generic/orc/passive doodads/signs/orcsign_tailor.m2,ok,,,1,0,294,1,1,1,0,0,
199337,world/generic/orc/passive doodads/signs/orcsign_tavern.m2,ok,,,1,0,384,1,1,1,0,0,
199339,world/generic/orc/passive doodads/signs/orcsign_visitorcenter.m2,ok,,,1,0,384,1,1,1,0,0,
199340,world/generic/orc/passive doodads/signs/orcsign_weapons.m2,ok,,,1,0,384,1,1,1,0,0,
199343,world/generic/orc/passive doodads/signs/orcsign_winery.m2,ok,,,1,0,294,1,1,1,0,0,
199345,world/generic/orc/passive doodads/signs/orcsign_wyvern.m2,ok,,,1,0,384,1,1,1,0,0,
199346,world/generic/orc/passive doodads/spits/spitmetal.m2,ok,,,1,0,170,1,10,1,0,0,
199347,world/generic/orc/passive doodads/spits/spitwood.m2,ok,,,1,0,102,1,10,1,0,0,
199349,world/generic/orc/passive doodads/statues/hellscreammonument_01.m2,ok,,,1,0,44,1,1,1,0,0,
199351,world/generic/orc/passive doodads/stonebrazier/wailingstonebrazier.m2,ok,,,1,0,75,4,1,1,0,2,
199354,world/generic/orc/passive doodads/tablecooker/orctablecooker01.m2,ok,,,1,0,195,1,8,1,0,0,
199355,world/generic/orc/passive doodads/tablecooker/orctablecooker01fire.m2,ok,,,1,0,259,6,8,1,0,3,
199356,world/generic/orc/passive doodads/tables/orcbench01.m2,ok,,,1,0,153,1,1,1,0,0,
199357,world/generic/orc/passive doodads/tables/orctable01.m2,ok,,,1,0,118,1,1,1,0,0,
199358,world/generic/orc/passive doodads/tailoring/bolts/orcboltblue.m2,ok,,,1,0,72,1,1,1,0,0,
199359,world/generic/orc/passive doodads/tailoring/bolts/orcboltgreen.m2,ok,,,1,0,72,1,1,1,0,0,
199360,world/generic/orc/passive doodads/tailoring/bolts/orcboltred.m2,ok,,,1,0,72,1,1,1,0,0,
199361,world/generic/orc/passive doodads/tailoring/bolts/orcboltwhite.m2,ok,,,1,0,72,1,1,1,0,0,
199363,world/generic/orc/passive doodads/tailoring/boots/orcboots01.m2,ok,,,1,0,134,1,1,1,0,0,
199364,world/generic/orc/passive doodads/tailoring/boots/orcboots02.m2,ok,,,1,0,144,1,1,1,0,0,
199365,world/generic/orc/passive doodads/tailoring/boots/orcboots03.m2,ok,,,1,0,144,1,1,1,0,0,
199369,world/generic/orc/passive doodads/tailoring/clothes/orchangingpants01.m2,ok,,,1,0,42,1,1,1,0,0,
199370,world/generic/orc/passive doodads/tailoring/clothes/orchangingshirt01.m2,ok,,,1,0,57,1,1,1,0,0,
199371,world/generic/orc/passive doodads/tailoring/clothes/orcpants01.m2,ok,,,1,0,38,1,1,1,0,0,
199372,world/generic/orc/passive doodads/tailoring/clothes/orcshirt01.m2,ok,,,1,0,46,1,1,1,0,0,
199373,world/generic/orc/passive doodads/tailoring/spools/orcspoolbluelow.m2,ok,,,1,0,56,1,1,1,0,0,
199374,world/generic/orc/passive doodads/tailoring/spools/orcspoolgreenlow.m2,ok,,,1,0,55,1,1,1,0,0,
199375,world/generic/orc/passive doodads/tailoring/spools/orcspoolorange.m2,ok,,,1,0,40,1,1,1,0,0,
199376,world/generic/orc/passive doodads/tailoring/spools/orcspoolpurple.m2,ok,,,1,0,40,1,1,1,0,0,
199377,world/generic/orc/passive doodads/tailoring/spools/orcspoolred.m2,ok,,,1,0,49,1,1,1,0,0,
199378,world/generic/orc/passive doodads/tailoring/spools/orcspoolredlow.m2,ok,,,1,0,55,1,1,1,0,0,
199379,world/generic/orc/passive doodads/tailoring/spools/orcspoolyellow.m2,ok,,,1,0,41,1,1,1,0,0,
199380,world/generic/orc/passive doodads/tailoring/yarn/orcyarnred.m2,ok,,,1,0,52,1,1,1,0,0,
199381,world/generic/orc/passive doodads/tailoring/yarn/orcyarnyellow.m2,ok,,,1,0,52,1,1,1,0,0,
199383,world/generic/orc/passive doodads/taxiflags/orctaxiflag.m2,ok,,,1,0,194,4,1,1,0,0,
199384,world/generic/orc/passive doodads/tents/durotarorctent01.m2,ok,,,1,0,374,1,1,1,0,0,
199385,world/generic/orc/passive doodads/tents/durotarorctent02.m2,ok,,,1,0,338,1,1,1,0,0,
199387,world/generic/orc/passive doodads/tents/orctent01.m2,ok,,,1,0,288,1,1,1,0,0,
199389,world/generic/orc/passive doodads/tents/orctent02.m2,ok,,,1,0,350,1,1,1,0,0,
199390,world/generic/orc/passive doodads/trays/eggtray.m2,ok,,,1,0,100,1,9,1,0,0,
199392,world/generic/orc/passive doodads/utensils/ladlemetal.m2,ok,,,1,0,17,1,9,1,0,0,
199394,world/generic/orc/passive doodads/utensils/ladlewood.m2,ok,,,1,0,37,1,9,1,0,0,
199396,world/generic/orc/passive doodads/utensils/serratedcleaver.m2,ok,,,1,0,104,1,17,1,0,0,
199397,world/generic/orc/passive doodads/voodoostuff/bubblingbowl01.m2,ok,,,1,0,42,5,1,1,0,4,
199398,world/generic/orc/passive doodads/voodoostuff/bubblingbowl02.m2,ok,,,1,0,42,5,1,1,0,4,
199401,world/generic/orc/passive doodads/voodoostuff/skullcandle01.m2,ok,,,1,0,109,2,1,1,0,1,
199402,world/generic/orc/passive doodads/voodoostuff/skullcandle02.m2,ok,,,1,0,82,1,1,1,0,0,
199407,world/generic/orc/passive doodads/voodoostuff/voodoodoll01.m2,ok,,,1,0,95,1,1,1,0,0,
199408,world/generic/orc/passive doodads/voodoostuff/voodoodoll02.m2,ok,,,1,0,109,1,1,1,0,0,
199410,world/generic/orc/passive doodads/voodoostuff/voodoodrum01.m2,ok,,,1,0,60,1,1,1,0,0,
199412,world/generic/orc/passive doodads/voodoostuff/voodoodrum02.m2,ok,,,1,0,60,1,1,1,0,0,
199413,world/generic/orc/passive doodads/voodoostuff/voodoodrum03.m2,ok,,,1,0,120,1,1,1,0,0,
199414,world/generic/orc/passive doodads/wagons/orcwagon01.m2,ok,,,1,0,814,1,1,1,0,0,
199415,world/generic/orc/passive doodads/wagons/orcwagon02.m2,ok,,,1,0,1048,1,1,1,0,0,
199416,world/generic/orc/passive doodads/wagons/orcwagon03.m2,ok,,,1,0,473,1,1,1,0,0,
199417,world/generic/orc/passive doodads/wagons/orcwagon04.m2,ok,,,1,0,268,1,1,1,0,0,
199418,world/generic/orc/passive doodads/wagons/orcwagon05.m2,ok,,,1,0,209,1,1,1,0,0,
199419,world/generic/orc/passive doodads/wagons/orcwagon06.m2,ok,,,1,0,800,1,1,1,0,0,
199421,world/generic/orc/passive doodads/wantedposters/wantedposterframed01.m2,ok,,,1,0,49,2,1,1,0,0,
199424,world/generic/orc/passive doodads/wantedposters/wantedposterscroll01.m2,ok,,,1,0,69,2,1,1,0,0,
199426,world/generic/orc/passive doodads/wantedposters/wantedposterstuck01.m2,ok,,,1,0,39,2,1,1,0,0,
199428,world/generic/orc/passive doodads/wantedposters/wantedposterwood01.m2,ok,,,1,0,24,2,1,1,0,0,
199430,world/generic/orc/passive doodads/weapons/orcaxe01.m2,ok,,,1,0,46,1,1,1,0,0,
199432,world/generic/orc/passive doodads/weapons/orcaxe02.m2,ok,,,1,0,35,1,1,1,0,0,
199434,world/generic/orc/passive doodads/weapons/orcaxe03.m2,ok,,,1,0,27,1,1,1,0,0,
199436,world/generic/orc/passive doodads/weapons/orcspear01.m2,ok,,,1,0,22,1,1,1,0,0,
199438,world/generic/orc/passive doodads/weapons/orcspear02.m2,ok,,,1,0,16,1,1,1,0,0,
199439,world/generic/orc/passive doodads/weapons/orcspear03.m2,ok,,,1,0,60,1,1,1,0,0,
199440,world/generic/orc/passive doodads/weapons/orcstaff01.m2,ok,,,1,0,124,1,1,1,0,0,
199441,world/generic/orc/passive doodads/weapons/orcstaff02.m2,ok,,,1,0,98,1,1,1,0,0,
199442,world/generic/orc/passive doodads/weapons/orcstaff03.m2,ok,,,1,0,177,1,1,1,0,0,
199443,world/generic/orc/passive doodads/weapons/orcstaff04.m2,ok,,,1,0,475,1,1,1,0,0,
199444,world/generic/orc/passive doodads/weapons/orcstaff05.m2,ok,,,1,0,52,1,1,1,0,0,
199446,world/generic/orc/passive doodads/weapons/orcsword02.m2,ok,,,1,0,52,1,1,1,0,0,
199448,world/generic/orc/passive doodads/weapons/orcsword03.m2,ok,,,1,0,38,1,1,1,0,0,
199451,world/generic/orc/passive doodads/wyvernnests/wyvernnest01.m2,ok,,,1,0,246,1,1,1,0,0,
199452,world/generic/orc/passive doodads/wyvernnests/wyvernnest02.m2,ok,,,1,0,58,1,1,1,0,0,
199454,world/generic/orc/passive doodads/wyvernroost/wyvernroost01.m2,ok,,,1,0,835,63,6,2,0,0,
199456,world/generic/orc/passive doodads/wyvernroost/wyvernroost_ruined.m2,ok,,,1,0,189,1,6,1,0,0,
199458,world/generic/owlbear/owlbearskulls/owlbearskull01.m2,ok,,,1,0,216,1,1,1,0,0,
199460,world/generic/owlbear/owlbeartotems/owlbearhangingtotem01.m2,ok,,,1,0,48,2,1,1,0,0,
199461,world/generic/owlbear/owlbeartotems/owlbearhangingtotem02.m2,ok,,,1,0,72,1,1,1,0,0,
199462,world/generic/owlbear/owlbeartotems/owlbearhangingtotem03.m2,ok,,,1,0,60,1,1,1,0,0,
199463,world/generic/owlbear/owlbeartotems/owlbearscarecrow01.m2,ok,,,1,0,502,1,1,1,0,0,
199464,world/generic/owlbear/owlbeartotems/owlbearscarecrow02.m2,ok,,,1,0,502,1,1,1,0,0,
199466,world/generic/owlbear/owlbeartotems/owlbeartotem01.m2,ok,,,1,0,118,1,1,1,0,0,
199467,world/generic/owlbear/rocks/owlbearrock01.m2,ok,,,1,0,50,1,1,1,0,0,
199468,world/generic/owlbear/rocks/owlbearrock02.m2,ok,,,1,0,50,1,1,1,0,0,
199469,world/generic/owlbear/rocks/owlbearrock03.m2,ok,,,1,0,50,1,1,1,0,0,
199471,world/generic/passive doodads/arenaelevators/org_arena_pillar.m2,ok,,,1,0,855,1,1,1,0,0,
199472,world/generic/passive doodads/shoutbox/shoutbox_generic.m2,ok,,,1,0,60,1,1,1,0,0,
199473,world/generic/passive doodads/wantedposters/newwantedposter01.m2,ok,,,1,0,96,2,1,1,0,0,
199475,world/generic/passive doodads/wantedposters/newwantedposter02.m2,ok,,,1,0,142,2,1,1,0,0,
199476,world/generic/passive doodads/wantedposters/newwantedposter03.m2,ok,,,1,0,107,2,1,1,0,0,
199477,world/generic/passive doodads/wantedposters/newwantedposter04.m2,ok,,,1,0,86,2,1,1,0,0,
199478,world/generic/passivedoodads/ahnqiraj/cloth_level01.m2,ok,,,1,0,2232,1,1,1,0,0,
199479,world/generic/passivedoodads/ahnqiraj/cloth_level02.m2,ok,,,1,0,974,1,1,1,0,0,
199480,world/generic/passivedoodads/ahnqiraj/cloth_level03.m2,ok,,,1,0,1110,1,1,1,0,0,
199481,world/generic/passivedoodads/ahnqiraj/cloth_level04.m2,ok,,,1,0,1222,1,1,1,0,0,
199482,world/generic/passivedoodads/ahnqiraj/cloth_level05.m2,ok,,,1,0,472,1,1,1,0,0,
199483,world/generic/passivedoodads/ahnqiraj/cloth_level06.m2,ok,,,1,0,1430,1,1,1,0,0,
199484,world/generic/passivedoodads/ahnqiraj/food_level02.m2,ok,,,1,0,1367,1,1,1,0,0,
199485,world/generic/passivedoodads/ahnqiraj/food_level03.m2,ok,,,1,0,1353,1,1,1,0,0,
199486,world/generic/passivedoodads/ahnqiraj/food_level04.m2,ok,,,1,0,872,1,1,1,0,0,
199487,world/generic/passivedoodads/ahnqiraj/food_level05.m2,ok,,,1,0,804,1,1,1,0,0,
199488,world/generic/passivedoodads/ahnqiraj/food_level06.m2,ok,,,1,0,1218,1,1,1,0,0,
199489,world/generic/passivedoodads/ahnqiraj/foodherbs_level01.m2,ok,,,1,0,3753,1,1,1,0,0,
199490,world/generic/passivedoodads/ahnqiraj/herbs_level02.m2,ok,,,1,0,1989,1,1,1,0,0,
199491,world/generic/passivedoodads/ahnqiraj/herbs_level03.m2,ok,,,1,0,2320,1,1,1,0,0,
199492,world/generic/passivedoodads/ahnqiraj/herbs_level04.m2,ok,,,1,0,2151,1,1,1,0,0,
199493,world/generic/passivedoodads/ahnqiraj/herbs_level05.m2,ok,,,1,0,2858,1,1,1,0,0,
199494,world/generic/passivedoodads/ahnqiraj/herbs_level06.m2,ok,,,1,0,1269,1,1,1,0,0,
199495,world/generic/passivedoodads/ahnqiraj/horde_cloth01.m2,ok,,,1,0,2574,1,1,1,0,0,
199496,world/generic/passivedoodads/ahnqiraj/horde_cloth02.m2,ok,,,1,0,2136,1,1,1,0,0,
199497,world/generic/passivedoodads/ahnqiraj/horde_cloth03.m2,ok,,,1,0,678,1,1,1,0,0,
199498,world/generic/passivedoodads/ahnqiraj/horde_cloth04.m2,ok,,,1,0,280,1,1,1,0,0,
199499,world/generic/passivedoodads/ahnqiraj/horde_cloth05.m2,ok,,,1,0,796,1,1,1,0,0,
199500,world/generic/passivedoodads/ahnqiraj/horde_cloth06.m2,ok,,,1,0,940,1,1,1,0,0,
199501,world/generic/passivedoodads/ahnqiraj/horde_food01.m2,ok,,,1,0,2889,1,1,1,0,0,
199502,world/generic/passivedoodads/ahnqiraj/horde_food02.m2,ok,,,1,0,1998,1,1,1,0,0,
199503,world/generic/passivedoodads/ahnqiraj/horde_food03.m2,ok,,,1,0,1248,1,1,1,0,0,
199504,world/generic/passivedoodads/ahnqiraj/horde_food04.m2,ok,,,1,0,1420,1,1,1,0,0,
199505,world/generic/passivedoodads/ahnqiraj/horde_food05.m2,ok,,,1,0,1448,1,1,1,0,0,
199506,world/generic/passivedoodads/ahnqiraj/horde_food06.m2,ok,,,1,0,724,1,1,1,0,0,
199507,world/generic/passivedoodads/ahnqiraj/horde_furs01.m2,ok,,,1,0,3626,1,1,1,0,0,
199508,world/generic/passivedoodads/ahnqiraj/horde_furs02.m2,ok,,,1,0,8271,1,1,1,0,0,
199509,world/generic/passivedoodads/ahnqiraj/horde_furs03.m2,ok,,,1,0,2651,1,1,1,0,0,
199510,world/generic/passivedoodads/ahnqiraj/horde_furs04.m2,ok,,,1,0,2823,1,1,1,0,0,
199511,world/generic/passivedoodads/ahnqiraj/horde_furs05.m2,ok,,,1,0,2480,1,1,1,0,0,
199512,world/generic/passivedoodads/ahnqiraj/horde_furs06.m2,ok,,,1,0,1200,1,1,1,0,0,
199513,world/generic/passivedoodads/ahnqiraj/horde_herbs01.m2,ok,,,1,0,2093,1,1,1,0,0,
199514,world/generic/passivedoodads/ahnqiraj/horde_herbs02.m2,ok,,,1,0,2614,1,1,1,0,0,
199515,world/generic/passivedoodads/ahnqiraj/horde_herbs03.m2,ok,,,1,0,1718,1,1,1,0,0,
199516,world/generic/passivedoodads/ahnqiraj/horde_herbs04.m2,ok,,,1,0,1044,1,1,1,0,0,
199517,world/generic/passivedoodads/ahnqiraj/horde_herbs05.m2,ok,,,1,0,642,1,1,1,0,0,
